well,od_600nm,strain,water_source,micronutrients,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value
D7,0.142,WT,MQ-,False,1,acetate,2021-08-06,1,7.533333333333333,0.079
D8,0.141,WT,MQ-,False,2,acetate,2021-08-06,1,7.533333333333333,0.079
D9,0.139,WT,MQ-,False,3,acetate,2021-08-06,1,7.533333333333333,0.079
D10,0.14,WT,MQ-,False,4,acetate,2021-08-06,1,7.533333333333333,0.079
E3,0.186,WT,MQ+,True,1,acetate,2021-08-06,1,7.533333333333333,0.079
E4,0.183,WT,MQ+,True,2,acetate,2021-08-06,1,7.533333333333333,0.079
E5,0.185,WT,MQ+,True,3,acetate,2021-08-06,1,7.533333333333333,0.079
E6,0.183,WT,MQ+,True,4,acetate,2021-08-06,1,7.533333333333333,0.079
E7,0.175,WT,Carboy,True,1,acetate,2021-08-06,1,7.533333333333333,0.079
E8,0.174,WT,Carboy,True,2,acetate,2021-08-06,1,7.533333333333333,0.079
E9,0.176,WT,Carboy,True,3,acetate,2021-08-06,1,7.533333333333333,0.079
E10,0.174,WT,Carboy,True,4,acetate,2021-08-06,1,7.533333333333333,0.079
F3,0.155,WT,MQ+,False,1,acetate,2021-08-06,1,7.533333333333333,0.079
F4,0.158,WT,MQ+,False,2,acetate,2021-08-06,1,7.533333333333333,0.079
F5,0.158,WT,MQ+,False,3,acetate,2021-08-06,1,7.533333333333333,0.079
F6,0.158,WT,MQ+,False,4,acetate,2021-08-06,1,7.533333333333333,0.079
F7,0.145,WT,Carboy,False,1,acetate,2021-08-06,1,7.533333333333333,0.079
F8,0.141,WT,Carboy,False,2,acetate,2021-08-06,1,7.533333333333333,0.079
F9,0.144,WT,Carboy,False,3,acetate,2021-08-06,1,7.533333333333333,0.079
F10,0.144,WT,Carboy,False,4,acetate,2021-08-06,1,7.533333333333333,0.079
C3,0.2,WT,CCSR,True,1,acetate,2021-08-06,1,7.658888888888889,0.079
C4,0.202,WT,CCSR,True,2,acetate,2021-08-06,1,7.658888888888889,0.079
C5,0.197,WT,CCSR,True,3,acetate,2021-08-06,1,7.658888888888889,0.079
C6,0.196,WT,CCSR,True,4,acetate,2021-08-06,1,7.658888888888889,0.079
C7,0.184,WT,MQ-,True,1,acetate,2021-08-06,1,7.658888888888889,0.079
C8,0.185,WT,MQ-,True,2,acetate,2021-08-06,1,7.658888888888889,0.079
C9,0.186,WT,MQ-,True,3,acetate,2021-08-06,1,7.658888888888889,0.079
C10,0.184,WT,MQ-,True,4,acetate,2021-08-06,1,7.658888888888889,0.079
D3,0.117,WT,CCSR,False,1,acetate,2021-08-06,1,7.658888888888889,0.079
D4,0.117,WT,CCSR,False,2,acetate,2021-08-06,1,7.658888888888889,0.079
D5,0.118,WT,CCSR,False,3,acetate,2021-08-06,1,7.658888888888889,0.079
D6,0.12,WT,CCSR,False,4,acetate,2021-08-06,1,7.658888888888889,0.079
D7,0.145,WT,MQ-,False,1,acetate,2021-08-06,1,7.658888888888889,0.079
D8,0.145,WT,MQ-,False,2,acetate,2021-08-06,1,7.658888888888889,0.079
D9,0.142,WT,MQ-,False,3,acetate,2021-08-06,1,7.658888888888889,0.079
D10,0.143,WT,MQ-,False,4,acetate,2021-08-06,1,7.658888888888889,0.079
E3,0.194,WT,MQ+,True,1,acetate,2021-08-06,1,7.658888888888889,0.079
E4,0.191,WT,MQ+,True,2,acetate,2021-08-06,1,7.658888888888889,0.079
E5,0.193,WT,MQ+,True,3,acetate,2021-08-06,1,7.658888888888889,0.079
E6,0.191,WT,MQ+,True,4,acetate,2021-08-06,1,7.658888888888889,0.079
E7,0.181,WT,Carboy,True,1,acetate,2021-08-06,1,7.658888888888889,0.079
E8,0.181,WT,Carboy,True,2,acetate,2021-08-06,1,7.658888888888889,0.079
E9,0.184,WT,Carboy,True,3,acetate,2021-08-06,1,7.658888888888889,0.079
E10,0.181,WT,Carboy,True,4,acetate,2021-08-06,1,7.658888888888889,0.079
F3,0.159,WT,MQ+,False,1,acetate,2021-08-06,1,7.658888888888889,0.079
F4,0.162,WT,MQ+,False,2,acetate,2021-08-06,1,7.658888888888889,0.079
F5,0.162,WT,MQ+,False,3,acetate,2021-08-06,1,7.658888888888889,0.079
F6,0.162,WT,MQ+,False,4,acetate,2021-08-06,1,7.658888888888889,0.079
F7,0.148,WT,Carboy,False,1,acetate,2021-08-06,1,7.658888888888889,0.079
F8,0.145,WT,Carboy,False,2,acetate,2021-08-06,1,7.658888888888889,0.079
F9,0.148,WT,Carboy,False,3,acetate,2021-08-06,1,7.658888888888889,0.079
F10,0.147,WT,Carboy,False,4,acetate,2021-08-06,1,7.658888888888889,0.079
C3,0.208,WT,CCSR,True,1,acetate,2021-08-06,1,7.7844444444444445,0.079
C4,0.211,WT,CCSR,True,2,acetate,2021-08-06,1,7.7844444444444445,0.079
C5,0.206,WT,CCSR,True,3,acetate,2021-08-06,1,7.7844444444444445,0.079
C6,0.205,WT,CCSR,True,4,acetate,2021-08-06,1,7.7844444444444445,0.079
C7,0.192,WT,MQ-,True,1,acetate,2021-08-06,1,7.7844444444444445,0.079
C8,0.193,WT,MQ-,True,2,acetate,2021-08-06,1,7.7844444444444445,0.079
C9,0.194,WT,MQ-,True,3,acetate,2021-08-06,1,7.7844444444444445,0.079
C10,0.192,WT,MQ-,True,4,acetate,2021-08-06,1,7.7844444444444445,0.079
D3,0.119,WT,CCSR,False,1,acetate,2021-08-06,1,7.7844444444444445,0.079
D4,0.119,WT,CCSR,False,2,acetate,2021-08-06,1,7.7844444444444445,0.079
D5,0.12,WT,CCSR,False,3,acetate,2021-08-06,1,7.7844444444444445,0.079
D6,0.122,WT,CCSR,False,4,acetate,2021-08-06,1,7.7844444444444445,0.079
D7,0.149,WT,MQ-,False,1,acetate,2021-08-06,1,7.7844444444444445,0.079
D8,0.148,WT,MQ-,False,2,acetate,2021-08-06,1,7.7844444444444445,0.079
D9,0.146,WT,MQ-,False,3,acetate,2021-08-06,1,7.7844444444444445,0.079
D10,0.147,WT,MQ-,False,4,acetate,2021-08-06,1,7.7844444444444445,0.079
E3,0.202,WT,MQ+,True,1,acetate,2021-08-06,1,7.7844444444444445,0.079
E4,0.199,WT,MQ+,True,2,acetate,2021-08-06,1,7.7844444444444445,0.079
E5,0.201,WT,MQ+,True,3,acetate,2021-08-06,1,7.7844444444444445,0.079
E6,0.199,WT,MQ+,True,4,acetate,2021-08-06,1,7.7844444444444445,0.079
E7,0.189,WT,Carboy,True,1,acetate,2021-08-06,1,7.7844444444444445,0.079
E8,0.188,WT,Carboy,True,2,acetate,2021-08-06,1,7.7844444444444445,0.079
E9,0.191,WT,Carboy,True,3,acetate,2021-08-06,1,7.7844444444444445,0.079
E10,0.188,WT,Carboy,True,4,acetate,2021-08-06,1,7.7844444444444445,0.079
F3,0.164,WT,MQ+,False,1,acetate,2021-08-06,1,7.7844444444444445,0.079
F4,0.166,WT,MQ+,False,2,acetate,2021-08-06,1,7.7844444444444445,0.079
F5,0.166,WT,MQ+,False,3,acetate,2021-08-06,1,7.7844444444444445,0.079
F6,0.167,WT,MQ+,False,4,acetate,2021-08-06,1,7.7844444444444445,0.079
F7,0.152,WT,Carboy,False,1,acetate,2021-08-06,1,7.7844444444444445,0.079
F8,0.148,WT,Carboy,False,2,acetate,2021-08-06,1,7.7844444444444445,0.079
F9,0.151,WT,Carboy,False,3,acetate,2021-08-06,1,7.7844444444444445,0.079
F10,0.151,WT,Carboy,False,4,acetate,2021-08-06,1,7.7844444444444445,0.079
C3,0.217,WT,CCSR,True,1,acetate,2021-08-06,1,7.91,0.079
C4,0.22,WT,CCSR,True,2,acetate,2021-08-06,1,7.91,0.079
C5,0.214,WT,CCSR,True,3,acetate,2021-08-06,1,7.91,0.079
C6,0.213,WT,CCSR,True,4,acetate,2021-08-06,1,7.91,0.079
C7,0.199,WT,MQ-,True,1,acetate,2021-08-06,1,7.91,0.079
C8,0.201,WT,MQ-,True,2,acetate,2021-08-06,1,7.91,0.079
C9,0.202,WT,MQ-,True,3,acetate,2021-08-06,1,7.91,0.079
C10,0.2,WT,MQ-,True,4,acetate,2021-08-06,1,7.91,0.079
D3,0.121,WT,CCSR,False,1,acetate,2021-08-06,1,7.91,0.079
D4,0.121,WT,CCSR,False,2,acetate,2021-08-06,1,7.91,0.079
D5,0.122,WT,CCSR,False,3,acetate,2021-08-06,1,7.91,0.079
D6,0.124,WT,CCSR,False,4,acetate,2021-08-06,1,7.91,0.079
D7,0.152,WT,MQ-,False,1,acetate,2021-08-06,1,7.91,0.079
D8,0.152,WT,MQ-,False,2,acetate,2021-08-06,1,7.91,0.079
D9,0.149,WT,MQ-,False,3,acetate,2021-08-06,1,7.91,0.079
D10,0.15,WT,MQ-,False,4,acetate,2021-08-06,1,7.91,0.079
E3,0.211,WT,MQ+,True,1,acetate,2021-08-06,1,7.91,0.079
E4,0.207,WT,MQ+,True,2,acetate,2021-08-06,1,7.91,0.079
E5,0.209,WT,MQ+,True,3,acetate,2021-08-06,1,7.91,0.079
E6,0.207,WT,MQ+,True,4,acetate,2021-08-06,1,7.91,0.079
E7,0.197,WT,Carboy,True,1,acetate,2021-08-06,1,7.91,0.079
E8,0.196,WT,Carboy,True,2,acetate,2021-08-06,1,7.91,0.079
E9,0.199,WT,Carboy,True,3,acetate,2021-08-06,1,7.91,0.079
E10,0.196,WT,Carboy,True,4,acetate,2021-08-06,1,7.91,0.079
F3,0.168,WT,MQ+,False,1,acetate,2021-08-06,1,7.91,0.079
F4,0.17,WT,MQ+,False,2,acetate,2021-08-06,1,7.91,0.079
F5,0.17,WT,MQ+,False,3,acetate,2021-08-06,1,7.91,0.079
F6,0.171,WT,MQ+,False,4,acetate,2021-08-06,1,7.91,0.079
F7,0.155,WT,Carboy,False,1,acetate,2021-08-06,1,7.91,0.079
F8,0.152,WT,Carboy,False,2,acetate,2021-08-06,1,7.91,0.079
F9,0.155,WT,Carboy,False,3,acetate,2021-08-06,1,7.91,0.079
F10,0.155,WT,Carboy,False,4,acetate,2021-08-06,1,7.91,0.079
C3,0.226,WT,CCSR,True,1,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
C4,0.229,WT,CCSR,True,2,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
C5,0.223,WT,CCSR,True,3,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
C6,0.222,WT,CCSR,True,4,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
C7,0.207,WT,MQ-,True,1,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
C8,0.209,WT,MQ-,True,2,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
C9,0.209,WT,MQ-,True,3,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
C10,0.208,WT,MQ-,True,4,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
D3,0.124,WT,CCSR,False,1,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
D4,0.124,WT,CCSR,False,2,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
D5,0.125,WT,CCSR,False,3,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
D6,0.128,WT,CCSR,False,4,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
D7,0.156,WT,MQ-,False,1,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
D8,0.155,WT,MQ-,False,2,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
D9,0.153,WT,MQ-,False,3,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
D10,0.153,WT,MQ-,False,4,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
E3,0.219,WT,MQ+,True,1,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
E4,0.216,WT,MQ+,True,2,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
E5,0.217,WT,MQ+,True,3,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
E6,0.216,WT,MQ+,True,4,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
E7,0.204,WT,Carboy,True,1,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
E8,0.204,WT,Carboy,True,2,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
E9,0.206,WT,Carboy,True,3,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
E10,0.204,WT,Carboy,True,4,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
F3,0.172,WT,MQ+,False,1,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
F4,0.174,WT,MQ+,False,2,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
F5,0.175,WT,MQ+,False,3,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
F6,0.175,WT,MQ+,False,4,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
F7,0.159,WT,Carboy,False,1,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
F8,0.156,WT,Carboy,False,2,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
F9,0.159,WT,Carboy,False,3,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
F10,0.158,WT,Carboy,False,4,acetate,2021-08-06,1,8.035555555555556,0.07892857142857145
C3,0.236,WT,CCSR,True,1,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
C4,0.238,WT,CCSR,True,2,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
C5,0.232,WT,CCSR,True,3,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
C6,0.231,WT,CCSR,True,4,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
C7,0.216,WT,MQ-,True,1,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
C8,0.217,WT,MQ-,True,2,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
C9,0.218,WT,MQ-,True,3,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
C10,0.216,WT,MQ-,True,4,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
D3,0.127,WT,CCSR,False,1,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
D4,0.127,WT,CCSR,False,2,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
D5,0.127,WT,CCSR,False,3,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
D6,0.13,WT,CCSR,False,4,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
D7,0.159,WT,MQ-,False,1,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
D8,0.159,WT,MQ-,False,2,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
D9,0.157,WT,MQ-,False,3,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
D10,0.157,WT,MQ-,False,4,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
E3,0.229,WT,MQ+,True,1,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
E4,0.225,WT,MQ+,True,2,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
E5,0.227,WT,MQ+,True,3,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
E6,0.224,WT,MQ+,True,4,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
E7,0.212,WT,Carboy,True,1,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
E8,0.211,WT,Carboy,True,2,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
E9,0.214,WT,Carboy,True,3,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
E10,0.212,WT,Carboy,True,4,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
F3,0.177,WT,MQ+,False,1,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
F4,0.179,WT,MQ+,False,2,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
F5,0.179,WT,MQ+,False,3,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
F6,0.18,WT,MQ+,False,4,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
F7,0.163,WT,Carboy,False,1,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
F8,0.159,WT,Carboy,False,2,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
F9,0.163,WT,Carboy,False,3,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
F10,0.162,WT,Carboy,False,4,acetate,2021-08-06,1,8.161111111111111,0.07882142857142858
C3,0.245,WT,CCSR,True,1,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
C4,0.248,WT,CCSR,True,2,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
C5,0.241,WT,CCSR,True,3,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
C6,0.24,WT,CCSR,True,4,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
C7,0.225,WT,MQ-,True,1,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
C8,0.226,WT,MQ-,True,2,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
C9,0.227,WT,MQ-,True,3,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
C10,0.225,WT,MQ-,True,4,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
D3,0.13,WT,CCSR,False,1,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
D4,0.13,WT,CCSR,False,2,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
D5,0.13,WT,CCSR,False,3,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
D6,0.132,WT,CCSR,False,4,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
D7,0.163,WT,MQ-,False,1,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
D8,0.163,WT,MQ-,False,2,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
D9,0.16,WT,MQ-,False,3,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
D10,0.161,WT,MQ-,False,4,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
E3,0.238,WT,MQ+,True,1,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
E4,0.234,WT,MQ+,True,2,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
E5,0.236,WT,MQ+,True,3,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
E6,0.234,WT,MQ+,True,4,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
E7,0.221,WT,Carboy,True,1,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
E8,0.22,WT,Carboy,True,2,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
E9,0.223,WT,Carboy,True,3,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
E10,0.222,WT,Carboy,True,4,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
F3,0.181,WT,MQ+,False,1,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
F4,0.183,WT,MQ+,False,2,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
F5,0.184,WT,MQ+,False,3,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
F6,0.184,WT,MQ+,False,4,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
F7,0.167,WT,Carboy,False,1,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
F8,0.163,WT,Carboy,False,2,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
F9,0.167,WT,Carboy,False,3,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
F10,0.167,WT,Carboy,False,4,acetate,2021-08-06,1,8.286666666666667,0.07907142857142858
C3,0.255,WT,CCSR,True,1,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
C4,0.258,WT,CCSR,True,2,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
C5,0.251,WT,CCSR,True,3,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
C6,0.25,WT,CCSR,True,4,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
C7,0.233,WT,MQ-,True,1,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
C8,0.235,WT,MQ-,True,2,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
C9,0.235,WT,MQ-,True,3,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
C10,0.233,WT,MQ-,True,4,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
D3,0.133,WT,CCSR,False,1,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
D4,0.133,WT,CCSR,False,2,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
D5,0.133,WT,CCSR,False,3,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
D6,0.135,WT,CCSR,False,4,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
D7,0.167,WT,MQ-,False,1,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
D8,0.167,WT,MQ-,False,2,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
D9,0.164,WT,MQ-,False,3,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
D10,0.165,WT,MQ-,False,4,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
E3,0.248,WT,MQ+,True,1,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
E4,0.243,WT,MQ+,True,2,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
E5,0.245,WT,MQ+,True,3,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
E6,0.243,WT,MQ+,True,4,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
E7,0.229,WT,Carboy,True,1,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
E8,0.228,WT,Carboy,True,2,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
E9,0.231,WT,Carboy,True,3,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
E10,0.228,WT,Carboy,True,4,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
F3,0.186,WT,MQ+,False,1,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
F4,0.188,WT,MQ+,False,2,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
F5,0.188,WT,MQ+,False,3,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
F6,0.189,WT,MQ+,False,4,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
F7,0.172,WT,Carboy,False,1,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
F8,0.168,WT,Carboy,False,2,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
F9,0.171,WT,Carboy,False,3,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
F10,0.171,WT,Carboy,False,4,acetate,2021-08-06,1,8.412222222222223,0.07914285714285715
C3,0.265,WT,CCSR,True,1,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
C4,0.268,WT,CCSR,True,2,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
C5,0.261,WT,CCSR,True,3,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
C6,0.26,WT,CCSR,True,4,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
C7,0.242,WT,MQ-,True,1,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
C8,0.244,WT,MQ-,True,2,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
C9,0.245,WT,MQ-,True,3,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
C10,0.242,WT,MQ-,True,4,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
D3,0.136,WT,CCSR,False,1,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
D4,0.136,WT,CCSR,False,2,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
D5,0.136,WT,CCSR,False,3,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
D6,0.138,WT,CCSR,False,4,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
D7,0.171,WT,MQ-,False,1,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
D8,0.171,WT,MQ-,False,2,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
D9,0.168,WT,MQ-,False,3,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
D10,0.169,WT,MQ-,False,4,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
E3,0.257,WT,MQ+,True,1,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
E4,0.252,WT,MQ+,True,2,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
E5,0.255,WT,MQ+,True,3,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
E6,0.253,WT,MQ+,True,4,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
E7,0.238,WT,Carboy,True,1,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
E8,0.237,WT,Carboy,True,2,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
E9,0.24,WT,Carboy,True,3,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
E10,0.237,WT,Carboy,True,4,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
F3,0.19,WT,MQ+,False,1,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
F4,0.192,WT,MQ+,False,2,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
F5,0.193,WT,MQ+,False,3,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
F6,0.193,WT,MQ+,False,4,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
F7,0.175,WT,Carboy,False,1,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
F8,0.172,WT,Carboy,False,2,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
F9,0.175,WT,Carboy,False,3,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
F10,0.175,WT,Carboy,False,4,acetate,2021-08-06,1,8.537777777777778,0.07910714285714286
C3,0.275,WT,CCSR,True,1,acetate,2021-08-06,1,8.663333333333334,0.07896428571428572
C4,0.278,WT,CCSR,True,2,acetate,2021-08-06,1,8.663333333333334,0.07896428571428572
C5,0.271,WT,CCSR,True,3,acetate,2021-08-06,1,8.663333333333334,0.07896428571428572
C6,0.269,WT,CCSR,True,4,acetate,2021-08-06,1,8.663333333333334,0.07896428571428572
C7,0.251,WT,MQ-,True,1,acetate,2021-08-06,1,8.663333333333334,0.07896428571428572
C8,0.253,WT,MQ-,True,2,acetate,2021-08-06,1,8.663333333333334,0.07896428571428572
C9,0.254,WT,MQ-,True,3,acetate,2021-08-06,1,8.663333333333334,0.07896428571428572
